[17:10:24],[17:10:39],1024,914898,914898,28191660,0.014123,11533794.616211,915329.477539,26614935.300781,11423119.353516,10956168.698242,11490497.983398,boneS10.mtx,55468422,303.984615385,2.21909411658,13
[17:18:33],[17:18:49],128,16240000,16240000,232232816,0.125885,498683894.179688,16007590.843750,144265760.242188,107421225.437500,95579941.554688,100084853.851562,nlpkkt200.mtx,448225632,304.914285714,1.55373151885,14
[17:20:24],[17:20:38],16384,93279,93279,652246,0.000834,1414004.717163,18.005981,279450.571289,351016.641174,343640.971436,15.849060,boyd1.mtx,1211231,222.541666667,2.57696796427,12
[17:33:23],[17:33:37],64,27993600,27993600,401232976,0.218052,871973845.140625,27662660.218750,249309886.640625,185759450.640625,165040425.437500,172940450.078125,nlpkkt240.mtx,774472352,303.933333333,0.500555247256,12
[17:35:18],[17:35:33],32768,466316,466316,890091,0.000457,3083127.169159,11.000031,118611.220215,530586.776917,529618.122650,9.736725,boyd2.mtx,1500397,233.876923077,1.87540922556,13
[17:37:18],[17:37:34],2048,1062400,1062400,14883536,0.007917,31215887.470703,1023883.046875,9232525.577148,6339250.793945,6142305.771973,6256325.534180,nlpkkt80.mtx,28704672,304.142857143,0.807743139613,14
[17:39:46],[17:40:03],131072,62631,62631,366559,0.000128,929777.622955,15753.132843,163310.124931,201349.965874,199785.137421,3.095993,brack2.mtx,698700,235.466666667,2.2210107809,15
[17:41:29],[17:41:41],512,4163763,4163763,12487976,0.022642,61186607.890625,187789.464844,2822618.328125,19093402.388672,18987756.228516,13507234.986328,NLR.mtx,24284175,284.96,0.830903123114,10
[17:43:20],[17:43:33],32768,10581,10581,390741,0.000399,212044.486237,10581.046967,349079.005981,176733.426392,154514.152954,5.614990,bundle1.mtx,770901,223.036363636,2.20506554315,11
[17:45:26],[17:45:38],65536,37595,37595,295076,0.000185,466229.789169,6900.996979,185153.281387,177451.955994,128762.412399,3.084183,c-58.mtx,552557,227.5,1.98494332413,10
